Device,DeviceGroup,StartDate,Duration,EndDate,Distance,StopDuration,Location,StopZoneType,IdleDuration,MaxSpeed
UOFU6176,Construction,28-Sep-22,0:07,9/28/2022 11:25,1,1:20,"Campus, Facilities: V.Randall Turpin Univ Serv Bldg, 1795 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,34
UOFU6176,Construction,28-Sep-22,0:07,9/28/2022 12:52,1,0:47,"Campus: Radiobiology Lab, Salt Lake City, UT 84132, USA",Campus,0:00,40
UOFU6176,Construction,28-Sep-22,0:05,9/28/2022 13:45,1,0:23,"Campus, Facilities: University South Campus Station, Salt Lake City, UT 84148, USA","Campus, Office Zone",0:00,38
UOFU6176,Construction,28-Sep-22,0:05,9/28/2022 14:15,1,0:06,"Campus: 300 Red Butte Canyon Rd, Salt Lake City, UT 84108, USA",Campus,0:00,27
UOFU6176,Construction,28-Sep-22,0:04,9/28/2022 14:25,1,18:08,"Campus, Facilities: University South Campus Station, Salt Lake City, UT 84148, USA","Campus, Office Zone",0:00,32
UOFU6177,Venues,28-Sep-22,0:03,9/28/2022 7:00,1,3:45,"Campus: 349 Transform, Salt Lake City, UT 84102, USA",Campus,0:00,35
UOFU6177,Venues,28-Sep-22,0:05,9/28/2022 10:51,1,1:14,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,29
UOFU6177,Venues,28-Sep-22,0:05,9/28/2022 12:12,1,0:18,"Campus: Bonneville Shoreline Trail, Salt Lake City, UT 84108, USA",Campus,0:00,30
UOFU6177,Venues,28-Sep-22,0:08,9/28/2022 12:39,2,2:19,"Campus: 592 Guardsman Way, Salt Lake City, UT 84108, USA",Campus,0:00,33
UOFU6177,Venues,28-Sep-22,0:06,9/28/2022 15:05,1,15:50,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,37
UOFU6224,Air Med,28-Sep-22,0:14,9/28/2022 7:49,10,0:22,"401 N Center St, Rock Springs, WY 82901, USA",,0:00,85
UOFU6224,Air Med,28-Sep-22,0:02,9/28/2022 8:14,0,0:47,"401 N Center St, Rock Springs, WY 82901, USA",,0:02,6
UOFU6224,Air Med,28-Sep-22,0:01,9/28/2022 9:03,0,0:31,"401 N Center St, Rock Springs, WY 82901, USA",,0:00,7
UOFU6224,Air Med,28-Sep-22,0:00,9/28/2022 9:35,0,0:01,"401 N Center St, Rock Springs, WY 82901, USA",,0:00,7
UOFU6224,Air Med,28-Sep-22,0:02,9/28/2022 9:39,1,0:36,"1180 College Dr, Rock Springs, WY 82901, USA",,0:00,45
UOFU6224,Air Med,28-Sep-22,0:05,9/28/2022 10:21,2,0:05,"2581 Foothill Blvd, Rock Springs, WY 82901, USA",,0:00,48
UOFU6224,Air Med,28-Sep-22,0:17,9/28/2022 10:44,14,5:09,"468 WY-370, Rock Springs, WY 82901, USA",,0:00,79
UOFU6224,Air Med,28-Sep-22,0:19,9/28/2022 16:13,14,0:09,"1435 Dewar Dr, Rock Springs, WY 82901, USA",,0:00,72
UOFU6224,Air Med,28-Sep-22,0:17,9/28/2022 16:40,13,16:06,"468 WY-370, Rock Springs, WY 82901, USA",,0:00,76
UOFU6227,Huntsman at Home,28-Sep-22,0:15,9/28/2022 10:03,10,0:20,"220 E 1100 N, North Salt Lake, UT 84054, USA",,0:00,76
UOFU6227,Huntsman at Home,28-Sep-22,0:21,9/28/2022 10:45,8,0:44,"1720 1300 N, Salt Lake City, UT 84116, USA",,0:10,72
UOFU6227,Huntsman at Home,28-Sep-22,0:01,9/28/2022 11:30,0,0:37,"1870 Village Park Ave, Salt Lake City, UT 84116, USA",,0:00,24
UOFU6227,Huntsman at Home,28-Sep-22,0:07,9/28/2022 12:15,2,1:40,"851 Maple Tree Ct, Salt Lake City, UT 84116, USA",,0:00,37
UOFU6227,Huntsman at Home,28-Sep-22,0:12,9/28/2022 14:07,8,0:07,"412 N 500 W, Bountiful, UT 84010, USA",,0:00,73
UOFU6227,Huntsman at Home,28-Sep-22,0:18,9/28/2022 14:33,17,0:35,"2773 N 1575 E, Layton, UT 84040, USA",,0:00,76
UOFU6227,Huntsman at Home,28-Sep-22,0:01,9/28/2022 15:11,0,0:26,"1376 UT-193, Layton, UT 84040, USA",,0:00,24
UOFU6227,Huntsman at Home,28-Sep-22,0:09,9/28/2022 15:46,3,0:49,"802 Ash Dr, Layton, UT 84040, USA",,0:06,40
UOFU6227,Huntsman at Home,28-Sep-22,0:12,9/28/2022 16:47,4,16:58,"1612 Willow Dr, Kaysville, UT 84037, USA",,0:00,48
UOFU6228,Huntsman at Home,28-Sep-22,0:12,9/28/2022 10:02,5,0:50,"333 E Annalyn Dr, Sandy, UT 84070, USA",,0:03,50
UOFU6228,Huntsman at Home,28-Sep-22,0:24,9/28/2022 11:17,8,0:18,"1179 Lodgepole Dr, Sandy, UT 84094, USA",,0:11,50
UOFU6228,Huntsman at Home,28-Sep-22,0:07,9/28/2022 11:42,1,1:09,"7759 Sandy Heights Dr, Midvale, UT 84047, USA",,0:02,39
UOFU6228,Huntsman at Home,28-Sep-22,0:12,9/28/2022 13:05,4,1:30,"5407 S 1410 E, Millcreek, UT 84117, USA",,0:00,52
UOFU6228,Huntsman at Home,28-Sep-22,0:09,9/28/2022 14:45,4,0:05,"1179 Lodgepole Dr, Sandy, UT 84094, USA",,0:00,45
UOFU6228,Huntsman at Home,28-Sep-22,0:16,9/28/2022 15:07,6,0:52,"12532 Blacksmith Ln, Draper, UT 84020, USA",,0:00,49
UOFU6228,Huntsman at Home,28-Sep-22,0:18,9/28/2022 16:19,7,1:56,"15007 Eagle Crest Dr, Draper, UT 84020, USA",,0:14,58
UOFU6228,Huntsman at Home,28-Sep-22,0:29,9/28/2022 18:44,14,0:20,"333 E Annalyn Dr, Sandy, UT 84070, USA",,0:02,83
UOFU6228,Huntsman at Home,28-Sep-22,0:02,9/28/2022 19:07,1,0:03,"9380 S 700 E, Sandy, UT 84070, USA",,0:00,39
UOFU6228,Huntsman at Home,28-Sep-22,0:12,9/28/2022 19:22,5,42:54:00,"6056 S Fashionsquare Dr, Murray, UT 84107, USA",,0:00,50
UOFU6233,DISTRO INVENTORY,28-Sep-22,0:06,9/28/2022 7:58,1,0:05,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,31
UOFU6233,DISTRO INVENTORY,28-Sep-22,0:01,9/28/2022 8:05,0,0:11,"Campus, Facilities, Fleet Building: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:11,11
UOFU6233,DISTRO INVENTORY,28-Sep-22,0:01,9/28/2022 8:18,0,22:23,"Campus, Facilities, Fleet Building: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,2
UOFU6234,Huntsman,28-Sep-22,0:48,9/28/2022 8:50,44,0:12,"210 Millpond, Stansbury Park, UT 84074, USA",,0:00,84
UOFU6234,Huntsman,28-Sep-22,0:19,9/28/2022 9:22,14,0:08,"8963 2700 S, Magna, UT 84044, USA",,0:00,68
UOFU6234,Huntsman,28-Sep-22,0:17,9/28/2022 9:49,8,0:04,"4615 W 3500 S, West Valley City, UT 84120, USA",,0:01,64
UOFU6234,Huntsman,28-Sep-22,0:23,9/28/2022 10:16,12,0:25,"2313 E Parleys Way, Salt Lake City, UT 84109, USA",,0:00,68
UOFU6234,Huntsman,28-Sep-22,0:12,9/28/2022 10:55,5,1:36,"1615 Jefferson St, Salt Lake City, UT 84115, USA",,0:00,65
UOFU6234,Huntsman,28-Sep-22,0:31,9/28/2022 13:03,30,0:06,"6527 UT-36, Tooele, UT 84074, USA",,0:00,76
UOFU6234,Huntsman,28-Sep-22,0:02,9/28/2022 13:12,0,0:54,"220 Millpond, Stansbury Park, UT 84074, USA",,0:01,17
UOFU6234,Huntsman,28-Sep-22,0:40,9/28/2022 14:47,40,0:06,"270 Central Ave, Farmington, UT 84025, USA",,0:00,84
UOFU6234,Huntsman,28-Sep-22,0:03,9/28/2022 14:57,1,0:39,"500 Broadway, Farmington, UT 84025, USA",,0:00,32
UOFU6234,Huntsman,28-Sep-22,0:32,9/28/2022 16:09,21,0:23,"Campus: Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,83
UOFU6234,Huntsman,28-Sep-22,0:59,9/28/2022 17:32,40,0:10,"570 S Main St, Kamas, UT 84036, USA",,0:00,78
UOFU6234,Huntsman,28-Sep-22,2:01,9/28/2022 19:43,102,1:01,"75 South Main St, Roosevelt, UT 84066, USA",,0:00,71
UOFU6234,Huntsman,28-Sep-22,0:03,9/28/2022 20:48,1,0:09,"750 E 200 N, Roosevelt, UT 84066, USA",,0:00,35
UOFU6234,Huntsman,28-Sep-22,0:03,9/28/2022 21:01,1,9:34,"2477 US-40, Ballard, UT 84066, USA",,0:00,53
UOFU6252,Commuter Services Maintenance,28-Sep-22,0:07,9/28/2022 7:06,1,0:03,"food zone: 209 S 1300 E, Salt Lake City, UT 84102, USA",Customer Zone,0:00,35
UOFU6252,Commuter Services Maintenance,28-Sep-22,0:08,9/28/2022 7:19,2,1:38,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:00,33
UOFU6252,Commuter Services Maintenance,28-Sep-22,0:09,9/28/2022 9:08,3,0:17,"Campus, Commuter services zone: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA","Campus, Office Zone",0:00,41
UOFU6252,Commuter Services Maintenance,28-Sep-22,0:05,9/28/2022 9:30,1,1:49,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:00,34
UOFU6252,Commuter Services Maintenance,28-Sep-22,0:07,9/28/2022 11:27,2,1:01,"Campus: 480 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:00,43
UOFU6252,Commuter Services Maintenance,28-Sep-22,0:07,9/28/2022 12:35,2,18:20,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:00,42
UOFU6303,CPD Pool,28-Sep-22,0:02,9/28/2022 9:15,1,0:15,"Campus: Einar Nielsen Fieldhouse, 375 1400 E, Salt Lake City, UT 84112, USA",Campus,0:00,32
UOFU6303,CPD Pool,28-Sep-22,0:06,9/28/2022 9:37,1,0:05,"Campus, Facilities: V.Randall Turpin Univ Serv Bldg, 1795 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,34
UOFU6303,CPD Pool,28-Sep-22,0:02,9/28/2022 9:45,1,0:04,"Campus: 200 1500 E, Salt Lake City, UT 84112, USA",Campus,0:00,32
UOFU6303,CPD Pool,28-Sep-22,0:01,9/28/2022 9:51,0,0:09,"Campus: Einar Nielsen Fieldhouse, Salt Lake City, UT 84112, USA",Campus,0:00,14
UOFU6303,CPD Pool,28-Sep-22,0:05,9/28/2022 10:07,1,0:14,"Campus, Facilities: V.Randall Turpin Univ Serv Bldg, 1795 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,31
UOFU6303,CPD Pool,28-Sep-22,0:09,9/28/2022 10:31,3,0:04,"1226 Windsor St, Salt Lake City, UT 84105, USA",,0:00,41
UOFU6303,CPD Pool,28-Sep-22,0:18,9/28/2022 10:53,6,0:06,"Unnamed Road, Millcreek, UT 84106, USA",,0:00,41
UOFU6303,CPD Pool,28-Sep-22,0:15,9/28/2022 11:16,6,0:08,"Campus, Facilities: V.Randall Turpin Univ Serv Bldg, 1795 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,46
UOFU6303,CPD Pool,28-Sep-22,0:06,9/28/2022 11:32,1,2:16,"Campus: 100 1500 E, Salt Lake City, UT 84112, USA",Campus,0:00,33
UOFU6303,CPD Pool,28-Sep-22,0:04,9/28/2022 13:53,1,20:05,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,32
UOFU6304,CPD Pool,28-Sep-22,0:05,9/28/2022 9:22,2,1:24,"Campus: 1945 E Sunnyside Ave, Salt Lake City, UT 84108, USA",Campus,0:00,31
UOFU6304,CPD Pool,28-Sep-22,0:07,9/28/2022 10:54,2,48:45:00,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,29
UOFU6307,Hospital Security,28-Sep-22,0:09,9/28/2022 0:49,2,1:34,"Campus: 65 N Medical Dr, Salt Lake City, UT 84132, USA",Campus,0:00,33
UOFU6307,Hospital Security,28-Sep-22,0:07,9/28/2022 2:32,2,0:06,"Campus: 555 Foothill Dr, Salt Lake City, UT 84112, USA",Campus,0:00,43
UOFU6307,Hospital Security,28-Sep-22,0:06,9/28/2022 2:44,2,2:38,"Campus: 65 N Medical Dr, Salt Lake City, UT 84132, USA",Campus,0:01,39
UOFU6307,Hospital Security,28-Sep-22,0:06,9/28/2022 5:29,1,16:47,"Campus: 65 N Medical Dr, Salt Lake City, UT 84132, USA",Campus,0:00,29
UOFU6307,Hospital Security,28-Sep-22,0:02,9/28/2022 22:20,0,0:14,"Campus: 46 Medical Dr N, Salt Lake City, UT 84113, USA",Campus,0:00,4
UOFU6307,Hospital Security,28-Sep-22,0:37,9/28/2022 23:11,4,2:29,"Campus: 65 N Medical Dr, Salt Lake City, UT 84132, USA",Campus,0:00,30
UOFU6308,Rehabilitation,28-Sep-22,0:16,9/28/2022 9:28,4,0:53,"876e 800 S, Salt Lake City, UT 84102, USA",,0:00,43
UOFU6308,Rehabilitation,28-Sep-22,0:12,9/28/2022 10:34,4,47:18:00,"Campus: Hospital Generating Plant, Salt Lake City, UT 84132, USA",Campus,0:03,48
UOFU6324,Core,28-Sep-22,0:06,9/28/2022 7:41,1,0:10,"Campus: 295 S Wasatch Dr, Salt Lake City, UT 84113, USA",Campus,0:10,25
UOFU6324,Core,28-Sep-22,0:05,9/28/2022 7:57,1,0:30,"Campus: 72 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:03,40
UOFU6324,Core,28-Sep-22,0:15,9/28/2022 8:44,2,0:14,"Campus: Radiobiology Lab, Salt Lake City, UT 84132, USA",Campus,0:01,42
UOFU6324,Core,28-Sep-22,0:04,9/28/2022 9:03,1,0:03,"Campus: 295 S Wasatch Dr, Salt Lake City, UT 84113, USA",Campus,0:01,25
UOFU6324,Core,28-Sep-22,0:03,9/28/2022 9:10,1,0:09,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,40
UOFU6324,Core,28-Sep-22,0:05,9/28/2022 9:25,0,1:03,"Campus: 1645 Campus Center Dr, Salt Lake City, UT 84112, USA",Campus,0:00,21
UOFU6324,Core,28-Sep-22,0:05,9/28/2022 10:34,0,1:44,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,10
UOFU6324,Core,28-Sep-22,0:10,9/28/2022 12:28,1,0:07,"Campus: Pioneer Memorial Theatre, 300 1400 E, Salt Lake City, UT 84112, USA",Campus,0:00,31
UOFU6324,Core,28-Sep-22,0:08,9/28/2022 12:44,1,0:39,"Campus: Business Classroom, Salt Lake City, UT 84112, USA",Campus,0:02,40
UOFU6324,Core,28-Sep-22,0:14,9/28/2022 13:37,2,0:05,"Campus: 101 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:00,41
UOFU6324,Core,28-Sep-22,0:06,9/28/2022 13:49,1,16:11,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,21
UOFU6325,Core,28-Sep-22,0:09,9/28/2022 6:46,2,0:13,"Campus: 300 1400 E, Salt Lake City, UT 84112, USA",Campus,0:00,32
UOFU6325,Core,28-Sep-22,0:02,9/28/2022 7:03,1,0:33,"Campus: 1379-1347 Presidents' Cir, Salt Lake City, UT 84112, USA",Campus,0:07,27
UOFU6325,Core,28-Sep-22,0:02,9/28/2022 7:40,0,0:37,"Campus: 273 1300 E, Salt Lake City, UT 84102, USA",Campus,0:28,23
UOFU6325,Core,28-Sep-22,0:01,9/28/2022 8:19,0,0:03,"food zone: 209 1300 E, Salt Lake City, UT 84102, USA",Customer Zone,0:00,19
UOFU6325,Core,28-Sep-22,0:55,9/28/2022 9:17,10,0:03,"Campus: 50 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:03,33
UOFU6325,Core,28-Sep-22,0:02,9/28/2022 9:23,0,0:24,"Campus: 101 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:00,24
UOFU6325,Core,28-Sep-22,0:32,9/28/2022 10:20,4,2:34,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:10,27
UOFU6325,Core,28-Sep-22,0:05,9/28/2022 13:01,1,0:35,"Campus: 351 1400 E, Salt Lake City, UT 84112, USA",Campus,0:08,31
UOFU6325,Core,28-Sep-22,0:06,9/28/2022 13:42,1,0:26,"Campus: 15 1400 E, Salt Lake City, UT 84112, USA",Campus,0:26,19
UOFU6325,Core,28-Sep-22,0:14,9/28/2022 14:22,3,0:08,"Campus: 520 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:08,30
UOFU6325,Core,28-Sep-22,0:05,9/28/2022 14:36,1,15:32,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:10,35
UOFU6336,Commuter services enforcement,28-Sep-22,0:10,9/28/2022 8:20,1,0:09,"Campus: Emma Eccles Jones Medical Research Building, Salt Lake City, UT 84132, USA",Campus,0:09,25
UOFU6336,Commuter services enforcement,28-Sep-22,0:06,9/28/2022 8:37,1,0:04,"Campus: 2185 Red Butte Canyon Rd, Salt Lake City, UT 84112, USA",Campus,0:04,19
UOFU6336,Commuter services enforcement,28-Sep-22,0:37,9/28/2022 9:18,3,0:03,"Campus: 25 2000 E, Salt Lake City, UT 84132, USA",Campus,0:03,27
UOFU6336,Commuter services enforcement,28-Sep-22,0:14,9/28/2022 9:37,2,0:03,"Campus: 12 Medical Plaza, Salt Lake City, UT 84112, USA",Campus,0:03,23
UOFU6336,Commuter services enforcement,28-Sep-22,0:06,9/28/2022 9:47,0,0:07,"Campus: 59 Red Butte Canyon Rd, Salt Lake City, UT 84120, USA",Campus,0:07,15
UOFU6336,Commuter services enforcement,28-Sep-22,0:41,9/28/2022 10:37,3,0:05,"Campus: Annex General Office, 1901 S Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:05,24
UOFU6336,Commuter services enforcement,28-Sep-22,0:05,9/28/2022 10:48,1,0:13,"Red Butte Canyon Rd, Salt Lake City, UT 84108, USA",,0:13,25
UOFU6336,Commuter services enforcement,28-Sep-22,0:02,9/28/2022 11:03,0,0:05,"Campus: 2185 Red Butte Canyon Rd, Salt Lake City, UT 84112, USA",Campus,0:05,19
UOFU6336,Commuter services enforcement,28-Sep-22,0:06,9/28/2022 11:15,1,0:04,"Campus: 20 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:04,24
UOFU6336,Commuter services enforcement,28-Sep-22,0:05,9/28/2022 11:25,1,0:52,"Campus: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA",Campus,0:02,25
UOFU6336,Commuter services enforcement,28-Sep-22,0:16,9/28/2022 12:34,1,0:02,"Campus: Annex General Office, 1901 S Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:02,27
UOFU6336,Commuter services enforcement,28-Sep-22,0:04,9/28/2022 12:42,0,0:03,"Campus: Annex General Office, 1901 S Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:03,7
UOFU6336,Commuter services enforcement,28-Sep-22,0:00,9/28/2022 12:45,0,0:03,"Campus: Annex General Office, 1901 S Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:03,7
UOFU6336,Commuter services enforcement,28-Sep-22,0:06,9/28/2022 12:55,0,0:04,"Campus, Facilities: V.Randall Turpin Univ Serv Bldg, 1795 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:04,17
UOFU6336,Commuter services enforcement,28-Sep-22,0:00,9/28/2022 13:00,0,0:27,"Campus, Facilities: 1721 Campus Center Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:27,14
UOFU6336,Commuter services enforcement,28-Sep-22,0:08,9/28/2022 13:36,0,0:05,"Campus, Facilities: 1721 Campus Center Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:05,11
UOFU6336,Commuter services enforcement,28-Sep-22,0:14,9/28/2022 13:56,0,0:04,"Campus, Facilities: 1830 1800 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:04,11
UOFU6336,Commuter services enforcement,28-Sep-22,0:06,9/28/2022 14:07,0,0:04,"Campus: 400 S 900 E, Salt Lake City, UT 84102, USA",Campus,0:04,11
UOFU6336,Commuter services enforcement,28-Sep-22,0:02,9/28/2022 14:13,0,0:06,"Campus: 400 S 900 E, Salt Lake City, UT 84102, USA",Campus,0:06,12
UOFU6336,Commuter services enforcement,28-Sep-22,0:00,9/28/2022 14:20,0,0:03,"Campus: 400 S 900 E, Salt Lake City, UT 84102, USA",Campus,0:03,6
UOFU6336,Commuter services enforcement,28-Sep-22,0:05,9/28/2022 14:30,0,0:04,"Campus: 171, Salt Lake City, UT 84112, USA",Campus,0:04,6
UOFU6336,Commuter services enforcement,28-Sep-22,0:01,9/28/2022 14:36,0,0:05,"Campus: 171, Salt Lake City, UT 84112, USA",Campus,0:05,7
UOFU6336,Commuter services enforcement,28-Sep-22,0:17,9/28/2022 14:58,1,0:03,"Campus: 235-255 S 1300 E, Salt Lake City, UT 84102, USA",Campus,0:03,27
UOFU6336,Commuter services enforcement,28-Sep-22,0:01,9/28/2022 15:03,0,0:01,"222 1300 E, Salt Lake City, UT 84102, USA",,0:00,22
UOFU6336,Commuter services enforcement,28-Sep-22,0:05,9/28/2022 15:10,1,0:11,"Campus: 120 UT-282, Salt Lake City, UT 84112, USA",Campus,0:00,31
UOFU6336,Commuter services enforcement,28-Sep-22,0:20,9/28/2022 15:42,2,0:03,"Campus, Facilities: 1830 1800 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:03,38
UOFU6336,Commuter services enforcement,28-Sep-22,0:09,9/28/2022 15:55,1,15:06,"Campus: Ppo Green House, Salt Lake City, UT 84108, USA",Campus,0:00,30
UOFU6348,Engineering District,28-Sep-22,0:04,9/28/2022 7:27,1,0:01,"Campus, Facilities, Fleet Building: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,32
UOFU6348,Engineering District,28-Sep-22,0:08,9/28/2022 7:36,1,0:02,"Campus: 101-199 S 1452 E, Salt Lake City, UT 84112, USA",Campus,0:00,23
UOFU6348,Engineering District,28-Sep-22,0:04,9/28/2022 7:43,1,3:04,"Campus: 50 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:00,33
UOFU6348,Engineering District,28-Sep-22,0:04,9/28/2022 10:51,0,1:03,"Campus: Unnamed Road, Salt Lake City, UT 84112, USA",Campus,0:00,18
UOFU6348,Engineering District,28-Sep-22,0:04,9/28/2022 11:59,0,0:25,"Campus: Hedco, Salt Lake City, UT 84112, USA",Campus,0:00,4
UOFU6348,Engineering District,28-Sep-22,0:12,9/28/2022 12:37,2,0:05,"Campus: Unnamed Road, Salt Lake City, UT 84108, USA",Campus,0:00,35
UOFU6348,Engineering District,28-Sep-22,0:07,9/28/2022 12:50,2,19:34,"Campus: Unnamed Road, Salt Lake City, UT 84112, USA",Campus,0:00,32
UOFU6378,Laundry,28-Sep-22,0:04,9/28/2022 8:46,1,0:08,"Campus: 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,27
UOFU6378,Laundry,28-Sep-22,0:06,9/28/2022 9:01,1,0:22,"Campus: 375 Chipeta Way, Salt Lake City, UT 84108, USA",Campus,0:00,25
UOFU6378,Laundry,28-Sep-22,0:02,9/28/2022 9:26,1,0:04,"Campus: 501 Chipeta Way, Salt Lake City, UT 84108, USA",Campus,0:00,25
UOFU6378,Laundry,28-Sep-22,0:02,9/28/2022 9:33,0,0:18,"Campus: 615 Arapeen Dr, Salt Lake City, UT 84108, USA",Campus,0:00,23
UOFU6378,Laundry,28-Sep-22,0:02,9/28/2022 9:54,0,0:05,"Campus: 590 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:00,29
UOFU6378,Laundry,28-Sep-22,0:26,9/28/2022 10:26,21,0:21,"1743 Redstone Ave, Park City, UT 84098, USA",,0:00,70
UOFU6378,Laundry,28-Sep-22,0:02,9/28/2022 10:50,0,0:14,"6450 N Landmark Dr, Park City, UT 84098, USA",,0:00,31
UOFU6378,Laundry,28-Sep-22,0:31,9/28/2022 11:36,21,20:34,"Campus: 30 S 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,70
UOFU6400,Pharmacy,28-Sep-22,0:22,9/28/2022 9:22,8,0:27,"6056 S Fashionsquare Dr, Murray, UT 84107, USA",,0:00,40
UOFU6400,Pharmacy,28-Sep-22,0:14,9/28/2022 10:04,11,0:08,"1525 W 2100 S Expy, Salt Lake City, UT 84119, USA",,0:00,71
UOFU6400,Pharmacy,28-Sep-22,0:21,9/28/2022 10:34,12,0:09,"Campus: Hospital Helipad 2, 71-99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:00,69
UOFU6400,Pharmacy,28-Sep-22,0:01,9/28/2022 10:46,0,0:09,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,14
UOFU6400,Pharmacy,28-Sep-22,0:09,9/28/2022 11:04,1,0:06,"Campus: 685 Madsen, 556 Mario Capecchi Dr, Salt Lake City, UT 84148, USA",Campus,0:00,38
UOFU6400,Pharmacy,28-Sep-22,0:04,9/28/2022 11:15,1,0:00,"2079 Yale Ave S, Salt Lake City, UT 84108, USA",,0:00,41
UOFU6400,Pharmacy,28-Sep-22,0:17,9/28/2022 11:33,6,0:08,"3131 S 200 E, South Salt Lake, UT 84115, USA",,0:00,41
UOFU6400,Pharmacy,28-Sep-22,0:07,9/28/2022 11:49,2,0:03,"4028 S 565 E, Millcreek, UT 84107, USA",,0:00,34
UOFU6400,Pharmacy,28-Sep-22,0:22,9/28/2022 12:14,13,0:02,"Atlantic Aviation SLC, 369 N 2370 W, Salt Lake City, UT 84116, USA",,0:00,71
UOFU6400,Pharmacy,28-Sep-22,0:14,9/28/2022 12:31,10,0:05,"4510 Commerce Dr, Murray, UT 84107, USA",,0:00,71
UOFU6400,Pharmacy,28-Sep-22,0:09,9/28/2022 12:47,3,0:04,"181 Medical Tower Dr, Murray, UT 84107, USA",,0:00,40
UOFU6400,Pharmacy,28-Sep-22,0:03,9/28/2022 12:54,1,1:17,"6056 S Fashionsquare Dr, Murray, UT 84107, USA",,0:00,26
UOFU6400,Pharmacy,28-Sep-22,0:10,9/28/2022 14:23,7,0:04,"3730 S 3740 W, West Valley City, UT 84120, USA",,0:00,72
UOFU6400,Pharmacy,28-Sep-22,0:13,9/28/2022 14:41,7,0:03,"1525 W 2100 S Expy, Salt Lake City, UT 84119, USA",,0:00,71
UOFU6400,Pharmacy,28-Sep-22,0:13,9/28/2022 14:58,10,0:10,"6056 S Fashionsquare Dr, Murray, UT 84107, USA",,0:00,71
UOFU6400,Pharmacy,28-Sep-22,0:27,9/28/2022 15:36,16,0:12,"Campus: 95 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:00,66
UOFU6400,Pharmacy,28-Sep-22,0:03,9/28/2022 15:52,0,0:07,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,15
UOFU6400,Pharmacy,28-Sep-22,0:07,9/28/2022 16:07,1,0:02,"Campus: 555 Foothill Dr, Salt Lake City, UT 84112, USA",Campus,0:00,34
